BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	11	34	C1	πεινᾷ	root-or-unresolved			0		unresolved-root	εἴ τις ==πεινᾷ== ἐν οἴκῳ	no ownership relationship resolved
1corintios	11	34	C2	ἐσθιέτω	root-parent			0		unresolved-root	==ἐσθιέτω== ἵνα μὴ εἰς κρίμα	no ownership relationship resolved
1corintios	11	34	C3	συνέρχησθε	internal-node	C2	subordinate	1	medium	suggested	==συνέρχησθε== τὰ δὲ λοιπὰ ὡς ἂν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	11	34	C4	ἔλθω	leaf	C3	coordinate	2	medium	suggested	==ἔλθω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	11	34	C5	διατάξομαι	root-or-unresolved			0		unresolved-root	==διατάξομαι==	no ownership relationship resolved
1corintios	12	1	C1	θέλω	root-or-unresolved			0		unresolved-root	περὶ δὲ τῶν πνευματικῶν ἀδελφοί οὐ ==θέλω== ὑμᾶς ἀγνοεῖν	no ownership relationship resolved
1corintios	12	2	C1	οἴδατε	root-parent			0		unresolved-root	==οἴδατε== ὅτι ὅτε ἔθνη	no ownership relationship resolved
1corintios	12	2	C2	ἦτε	internal-node	C1	subordinate	1	medium	suggested	==ἦτε== πρὸς τὰ εἴδωλα τὰ ἄφωνα ὡς ἂν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	2	C3	ἤγεσθε	leaf	C2	subordinate	2	medium	suggested	==ἤγεσθε== ἀπαγόμενοι	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	3	C1	γνωρίζω	root-parent			0		unresolved-root	διὸ ==γνωρίζω== ὑμῖν ὅτι οὐδεὶς ἐν πνεύματι θεοῦ λαλῶν	no ownership relationship resolved
1corintios	12	3	C2	λέγει	internal-node	C1	subordinate	1	medium	suggested	==λέγει== ἀνάθεμα ἰησοῦς καὶ οὐδεὶς	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	3	C3	δύναται	leaf	C2	coordinate	2	medium	suggested	==δύναται== εἰπεῖν κύριος ἰησοῦς εἰ μὴ ἐν πνεύματι ἁγίῳ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	4	C1	εἰσίν	root-or-unresolved			0		unresolved-root	διαιρέσεις δὲ χαρισμάτων ==εἰσίν== τὸ δὲ αὐτὸ πνεῦμα	no ownership relationship resolved
1corintios	12	5	C1	εἰσιν	root-or-unresolved			0		unresolved-root	καὶ διαιρέσεις διακονιῶν ==εἰσιν== καὶ ὁ αὐτὸς κύριος	no ownership relationship resolved
1corintios	12	6	C1	εἰσίν	root-or-unresolved			0		unresolved-root	καὶ διαιρέσεις ἐνεργημάτων ==εἰσίν== ὁ δὲ αὐτὸς θεός ὁ ἐνεργῶν τὰ πάντα ἐν πᾶσιν	no ownership relationship resolved
1corintios	12	7	C1	δίδοται	root-or-unresolved			0		unresolved-root	ἑκάστῳ δὲ ==δίδοται== ἡ φανέρωσις τοῦ πνεύματος πρὸς τὸ συμφέρον	no ownership relationship resolved
1corintios	12	8	C1	δίδοται	root-or-unresolved			0		unresolved-root	ᾧ μὲν γὰρ διὰ τοῦ πνεύματος ==δίδοται== λόγος σοφίας ἄλλῳ δὲ λόγος γνώσεως κατὰ τὸ αὐτὸ πνεῦμα	no ownership relationship resolved
1corintios	12	11	C1	ἐνεργεῖ	root-parent			0		unresolved-root	πάντα δὲ ταῦτα ==ἐνεργεῖ== τὸ ἓν καὶ τὸ αὐτὸ πνεῦμα διαιροῦν ἰδίᾳ ἑκάστῳ	no ownership relationship resolved
1corintios	12	11	C2	βούλεται	leaf	C1	coordinate	1	medium	suggested	καθὼς ==βούλεται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	12	C1	ἐστιν	root-parent			0		unresolved-root	καθάπερ γὰρ τὸ σῶμα ἕν ==ἐστιν== καὶ μέλη πολλὰ	no ownership relationship resolved
1corintios	12	12	C2	ἔχει	internal-node	C1	coordinate	1	medium	suggested	==ἔχει== πάντα δὲ τὰ μέλη τοῦ σώματος πολλὰ ὄντα ἕν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	12	C3	ἐστιν	leaf	C2	coordinate	2	medium	suggested	==ἐστιν== σῶμα οὕτως καὶ ὁ χριστός	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	13	C1	ἐβαπτίσθημεν	root-parent			0		unresolved-root	καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ==ἐβαπτίσθημεν== εἴτε ἰουδαῖοι εἴτε ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι καὶ πάντες ἓν πνεῦμα	no ownership relationship resolved
1corintios	12	13	C2	ἐποτίσθημεν	leaf	C1	coordinate	1	medium	suggested	==ἐποτίσθημεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	14	C1	ἔστιν	root-or-unresolved			0		unresolved-root	καὶ γὰρ τὸ σῶμα οὐκ ==ἔστιν== ἓν μέλος ἀλλὰ πολλά	no ownership relationship resolved
1corintios	12	15	C1	εἴπῃ	root-parent			0		unresolved-root	ἐὰν ==εἴπῃ== ὁ πούς	no ownership relationship resolved
1corintios	12	15	C2	εἰμὶ	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐκ ==εἰμὶ== χείρ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	15	C3	εἰμὶ	root-or-unresolved			0		unresolved-root	οὐκ ==εἰμὶ== ἐκ τοῦ σώματος οὐ παρὰ τοῦτο	no ownership relationship resolved
1corintios	12	15	C4	ἔστιν	root-or-unresolved			0		unresolved-root	οὐκ ==ἔστιν== ἐκ τοῦ σώματος	no ownership relationship resolved
1corintios	12	16	C1	εἴπῃ	root-parent			0		unresolved-root	καὶ ἐὰν ==εἴπῃ== τὸ οὖς	no ownership relationship resolved
1corintios	12	16	C2	εἰμὶ	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐκ ==εἰμὶ== ὀφθαλμός	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	16	C3	εἰμὶ	root-or-unresolved			0		unresolved-root	οὐκ ==εἰμὶ== ἐκ τοῦ σώματος οὐ παρὰ τοῦτο	no ownership relationship resolved
1corintios	12	16	C4	ἔστιν	root-or-unresolved			0		unresolved-root	οὐκ ==ἔστιν== ἐκ τοῦ σώματος	no ownership relationship resolved
1corintios	12	18	C1	ἔθετο	root-parent			0		unresolved-root	νυνὶ δὲ ὁ θεὸς ==ἔθετο== τὰ μέλη ἓν ἕκαστον αὐτῶν ἐν τῷ σώματι	no ownership relationship resolved
1corintios	12	18	C2	ἠθέλησεν	leaf	C1	subordinate	1	medium	suggested	καθὼς ==ἠθέλησεν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	19	C1	ἦν	root-or-unresolved			0		unresolved-root	εἰ δὲ ==ἦν== τὰ πάντα ἓν μέλος ποῦ τὸ σῶμα	no ownership relationship resolved
1corintios	12	21	C1	δύναται	root-parent			0		unresolved-root	οὐ ==δύναται== δὲ ὁ ὀφθαλμὸς εἰπεῖν τῇ χειρί χρείαν σου	no ownership relationship resolved
1corintios	12	21	C2	ἔχω	internal-node	C1	coordinate	1	medium	suggested	οὐκ ==ἔχω== ἢ πάλιν ἡ κεφαλὴ τοῖς ποσίν χρείαν ὑμῶν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	21	C3	ἔχω	leaf	C2	coordinate	2	medium	suggested	οὐκ ==ἔχω==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	12	22	C1	ἐστιν	root-or-unresolved			0		unresolved-root	ἀλλὰ πολλῷ μᾶλλον τὰ δοκοῦντα μέλη τοῦ σώματος ἀσθενέστερα ὑπάρχειν ἀναγκαῖά ==ἐστιν==	no ownership relationship resolved
1corintios	12	23	C1	δοκοῦμεν	root-or-unresolved			0		unresolved-root	καὶ ἃ ==δοκοῦμεν== ἀτιμότερα εἶναι τοῦ σώματος τούτοις τιμὴν περισσοτέραν	no ownership relationship resolved
1corintios	12	23	C2	περιτίθεμεν	root-parent			0		unresolved-root	==περιτίθεμεν== καὶ τὰ ἀσχήμονα ἡμῶν εὐσχημοσύνην περισσοτέραν	no ownership relationship resolved
1corintios	12	23	C3	ἔχει	leaf	C2	coordinate	1	medium	suggested	==ἔχει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	24	C1	ἔχει	root-parent			0		unresolved-root	τὰ δὲ εὐσχήμονα ἡμῶν οὐ χρείαν ==ἔχει== ἀλλὰ ὁ θεὸς	no ownership relationship resolved
1corintios	12	24	C2	συνεκέρασεν	leaf	C1	coordinate	1	medium	suggested	==συνεκέρασεν== τὸ σῶμα τῷ ὑστεροῦντι περισσοτέραν δοὺς τιμήν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	25	C1	ᾖ	root-parent			0		unresolved-root	ἵνα μὴ ==ᾖ== σχίσμα ἐν τῷ σώματι ἀλλὰ τὸ αὐτὸ ὑπὲρ ἀλλήλων	no ownership relationship resolved
1corintios	12	25	C2	μεριμνῶσι	leaf	C1	coordinate	1	medium	suggested	==μεριμνῶσι== τὰ μέλη	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	26	C1	πάσχει	root-or-unresolved			0		unresolved-root	καὶ εἴτε ==πάσχει== ἓν μέλος	no ownership relationship resolved
1corintios	12	26	C2	συμπάσχει	root-parent			0		unresolved-root	==συμπάσχει== πάντα τὰ μέλη εἴτε	no ownership relationship resolved
1corintios	12	26	C3	δοξάζεται	leaf	C2	coordinate	1	medium	suggested	==δοξάζεται== μέλος	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	26	C4	συγχαίρει	root-or-unresolved			0		unresolved-root	==συγχαίρει== πάντα τὰ μέλη	no ownership relationship resolved
1corintios	12	27	C1	ἐστε	root-or-unresolved			0		unresolved-root	ὑμεῖς δέ ==ἐστε== σῶμα χριστοῦ καὶ μέλη ἐκ μέρους	no ownership relationship resolved
1corintios	12	28	C1	ἔθετο	root-or-unresolved			0		unresolved-root	καὶ οὓς μὲν ==ἔθετο== ὁ θεὸς ἐν τῇ ἐκκλησίᾳ πρῶτον ἀποστόλους δεύτερον προφήτας τρίτον διδασκάλους ἔπειτα δυνάμεις ἔπειτα χαρίσματα ἰαμάτων ἀντιλήμψεις κυβερνήσεις γένη γλωσσῶν	no ownership relationship resolved
1corintios	12	30	C1	ἔχουσιν	root-or-unresolved			0		unresolved-root	μὴ πάντες χαρίσματα ==ἔχουσιν== ἰαμάτων μὴ πάντες γλώσσαις	no ownership relationship resolved
1corintios	12	30	C2	λαλοῦσιν	root-or-unresolved			0		unresolved-root	==λαλοῦσιν== μὴ πάντες	no ownership relationship resolved
1corintios	12	30	C3	διερμηνεύουσιν	root-or-unresolved			0		unresolved-root	==διερμηνεύουσιν==	no ownership relationship resolved
1corintios	12	31	C1	ζηλοῦτε	root-parent			0		unresolved-root	==ζηλοῦτε== δὲ τὰ χαρίσματα τὰ μείζονα καὶ ἔτι καθʼ ὑπερβολὴν ὁδὸν ὑμῖν	no ownership relationship resolved
1corintios	12	31	C2	δείκνυμι	leaf	C1	coordinate	1	medium	suggested	==δείκνυμι==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	1	C1	λαλῶ	root-parent			0		unresolved-root	ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων ==λαλῶ== καὶ τῶν ἀγγέλων ἀγάπην	no ownership relationship resolved
1corintios	13	1	C2	ἔχω	leaf	C1	coordinate	1	medium	suggested	δὲ μὴ ==ἔχω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	1	C3	γέγονα	root-or-unresolved			0		unresolved-root	==γέγονα== χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον	no ownership relationship resolved
1corintios	13	2	C1	ἔχω	root-parent			0		unresolved-root	καὶ ἐὰν ==ἔχω== προφητείαν	no ownership relationship resolved
1corintios	13	2	C2	εἰδῶ	internal-node	C1	coordinate	1	medium	suggested	καὶ ==εἰδῶ== τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν ⸄καὶ ἐὰν⸅	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	2	C3	ἔχω	internal-node	C2	coordinate	2	medium	suggested	==ἔχω== πᾶσαν τὴν πίστιν ὥστε ὄρη μεθιστάναι ἀγάπην	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	2	C4	ἔχω	leaf	C3	subordinate	3	medium	suggested	δὲ μὴ ==ἔχω== οὐθέν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	2	C5	εἰμι	root-or-unresolved			0		unresolved-root	==εἰμι==	no ownership relationship resolved
1corintios	13	3	C1	ψωμίσω	root-or-unresolved			0		unresolved-root	καὶ ἐὰν ==ψωμίσω== πάντα τὰ ὑπάρχοντά μου ⸄καὶ ἐὰν⸅	no ownership relationship resolved
1corintios	13	3	C2	παραδῶ	root-parent			0		unresolved-root	==παραδῶ== τὸ σῶμά μου	no ownership relationship resolved
1corintios	13	3	C3	καυθήσομαι	internal-node	C2	subordinate	1	medium	suggested	ἵνα ==καυθήσομαι== ἀγάπην	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	3	C4	ἔχω	leaf	C3	coordinate	2	medium	suggested	δὲ μὴ ==ἔχω== οὐδὲν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	3	C5	ὠφελοῦμαι	root-or-unresolved			0		unresolved-root	==ὠφελοῦμαι==	no ownership relationship resolved
1corintios	13	4	C1	μακροθυμεῖ	root-or-unresolved			0		unresolved-root	ἡ ἀγάπη ==μακροθυμεῖ==	no ownership relationship resolved
1corintios	13	4	C2	χρηστεύεται	root-or-unresolved			0		unresolved-root	==χρηστεύεται== ἡ ἀγάπη	no ownership relationship resolved
1corintios	13	4	C3	ζηλοῖ	root-or-unresolved			0		unresolved-root	οὐ ==ζηλοῖ== ἡ ἀγάπη	no ownership relationship resolved
1corintios	13	4	C4	περπερεύεται	root-or-unresolved			0		unresolved-root	οὐ ==περπερεύεται==	no ownership relationship resolved
1corintios	13	4	C5	φυσιοῦται	root-or-unresolved			0		unresolved-root	οὐ ==φυσιοῦται==	no ownership relationship resolved
1corintios	13	5	C1	ἀσχημονεῖ	root-or-unresolved			0		unresolved-root	οὐκ ==ἀσχημονεῖ==	no ownership relationship resolved
1corintios	13	5	C2	ζητεῖ	root-or-unresolved			0		unresolved-root	οὐ ==ζητεῖ== τὰ ἑαυτῆς	no ownership relationship resolved
1corintios	13	5	C3	παροξύνεται	root-or-unresolved			0		unresolved-root	οὐ ==παροξύνεται==	no ownership relationship resolved
1corintios	13	5	C4	λογίζεται	root-or-unresolved			0		unresolved-root	οὐ ==λογίζεται== τὸ κακόν	no ownership relationship resolved
1corintios	13	6	C1	χαίρει	root-or-unresolved			0		unresolved-root	οὐ ==χαίρει== ἐπὶ τῇ ἀδικίᾳ	no ownership relationship resolved
1corintios	13	6	C2	συγχαίρει	root-or-unresolved			0		unresolved-root	==συγχαίρει== δὲ τῇ ἀληθείᾳ	no ownership relationship resolved
1corintios	13	7	C1	στέγει	root-or-unresolved			0		unresolved-root	πάντα ==στέγει== πάντα	no ownership relationship resolved
1corintios	13	7	C2	πιστεύει	root-or-unresolved			0		unresolved-root	==πιστεύει== πάντα	no ownership relationship resolved
1corintios	13	7	C3	ἐλπίζει	root-or-unresolved			0		unresolved-root	==ἐλπίζει== πάντα	no ownership relationship resolved
1corintios	13	7	C4	ὑπομένει	root-or-unresolved			0		unresolved-root	==ὑπομένει==	no ownership relationship resolved
1corintios	13	8	C1	πίπτει	root-parent			0		unresolved-root	ἡ ἀγάπη οὐδέποτε ==πίπτει== εἴτε δὲ προφητεῖαι	no ownership relationship resolved
1corintios	13	8	C2	καταργηθήσονται	internal-node	C1	coordinate	1	medium	suggested	==καταργηθήσονται== εἴτε γλῶσσαι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	8	C3	παύσονται	internal-node	C2	coordinate	2	medium	suggested	==παύσονται== εἴτε γνῶσις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	8	C4	καταργηθήσεται	leaf	C3	coordinate	3	medium	suggested	==καταργηθήσεται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	9	C1	γινώσκομεν	root-parent			0		unresolved-root	ἐκ μέρους γὰρ ==γινώσκομεν== καὶ ἐκ μέρους	no ownership relationship resolved
1corintios	13	9	C2	προφητεύομεν	leaf	C1	coordinate	1	medium	suggested	==προφητεύομεν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	10	C1	ἔλθῃ	root-or-unresolved			0		unresolved-root	ὅταν δὲ ==ἔλθῃ== τὸ τέλειον τὸ ἐκ μέρους	no ownership relationship resolved
1corintios	13	10	C2	καταργηθήσεται	root-or-unresolved			0		unresolved-root	==καταργηθήσεται==	no ownership relationship resolved
1corintios	13	11	C1	ἤμην	root-or-unresolved			0		unresolved-root	ὅτε ==ἤμην== νήπιος	no ownership relationship resolved
1corintios	13	11	C2	ἐλάλουν	root-parent			0		unresolved-root	==ἐλάλουν== ὡς νήπιος	no ownership relationship resolved
1corintios	13	11	C3	ἐφρόνουν	internal-node	C2	subordinate	1	medium	suggested	==ἐφρόνουν== ὡς νήπιος	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C4	ἐλογιζόμην	internal-node	C3	subordinate	2	medium	suggested	==ἐλογιζόμην== ὡς νήπιος ὅτε	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C5	γέγονα	leaf	C4	subordinate	3	medium	suggested	==γέγονα== ἀνήρ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C6	κατήργηκα	root-or-unresolved			0		unresolved-root	==κατήργηκα== τὰ τοῦ νηπίου	no ownership relationship resolved
1corintios	13	12	C1	βλέπομεν	root-parent			0		unresolved-root	==βλέπομεν== γὰρ ἄρτι διʼ ἐσόπτρου ἐν αἰνίγματι τότε δὲ πρόσωπον πρὸς πρόσωπον ἄρτι	no ownership relationship resolved
1corintios	13	12	C2	γινώσκω	internal-node	C1	subordinate	1	medium	suggested	==γινώσκω== ἐκ μέρους τότε	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	12	C3	ἐπιγνώσομαι	internal-node	C2	coordinate	2	medium	suggested	δὲ ==ἐπιγνώσομαι==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	12	C4	ἐπεγνώσθην	leaf	C3	subordinate	3	medium	suggested	καθὼς καὶ ==ἐπεγνώσθην==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	13	C1	μένει	root-or-unresolved			0		unresolved-root	νυνὶ δὲ ==μένει== πίστις ἐλπίς ἀγάπη τὰ τρία ταῦτα μείζων δὲ τούτων ἡ ἀγάπη	no ownership relationship resolved
1corintios	14	1	C1	διώκετε	root-or-unresolved			0		unresolved-root	==διώκετε== τὴν ἀγάπην	no ownership relationship resolved
1corintios	14	1	C2	ζηλοῦτε	root-parent			0		unresolved-root	==ζηλοῦτε== δὲ τὰ πνευματικά μᾶλλον δὲ	no ownership relationship resolved
1corintios	14	1	C3	προφητεύητε	leaf	C2	coordinate	1	medium	suggested	ἵνα ==προφητεύητε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	2	C1	λαλεῖ	root-parent			0		unresolved-root	ὁ γὰρ λαλῶν γλώσσῃ οὐκ ἀνθρώποις ==λαλεῖ== ἀλλὰ θεῷ οὐδεὶς γὰρ	no ownership relationship resolved
1corintios	14	2	C2	ἀκούει	internal-node	C1	coordinate	1	medium	suggested	==ἀκούει== πνεύματι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	2	C3	λαλεῖ	leaf	C2	coordinate	2	medium	suggested	δὲ ==λαλεῖ== μυστήρια	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	3	C1	λαλεῖ	root-or-unresolved			0		unresolved-root	ὁ δὲ προφητεύων ἀνθρώποις ==λαλεῖ== οἰκοδομὴν καὶ παράκλησιν καὶ παραμυθίαν	no ownership relationship resolved
1corintios	14	4	C1	οἰκοδομεῖ	root-parent			0		unresolved-root	ὁ λαλῶν γλώσσῃ ἑαυτὸν ==οἰκοδομεῖ== ὁ δὲ προφητεύων ἐκκλησίαν	no ownership relationship resolved
1corintios	14	4	C2	οἰκοδομεῖ	leaf	C1	coordinate	1	medium	suggested	==οἰκοδομεῖ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C1	θέλω	root-parent			0		unresolved-root	==θέλω== δὲ πάντας ὑμᾶς λαλεῖν γλώσσαις μᾶλλον δὲ	no ownership relationship resolved
1corintios	14	5	C2	προφητεύητε	internal-node	C1	coordinate	1	medium	suggested	ἵνα ==προφητεύητε== μείζων δὲ ὁ προφητεύων ἢ ὁ λαλῶν γλώσσαις ἐκτὸς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C3	διερμηνεύῃ	internal-node	C2	coordinate	2	medium	suggested	εἰ μὴ ==διερμηνεύῃ== ἵνα ἡ ἐκκλησία οἰκοδομὴν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C4	λάβῃ	leaf	C3	subordinate	3	medium	suggested	==λάβῃ==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	6	C1	ἔλθω	root-or-unresolved			0		unresolved-root	νῦν δέ ἀδελφοί ἐὰν ==ἔλθω== πρὸς ὑμᾶς γλώσσαις λαλῶν τί ὑμᾶς	no ownership relationship resolved
1corintios	14	6	C2	ὠφελήσω	root-parent			0		unresolved-root	==ὠφελήσω== ἐὰν μὴ ὑμῖν	no ownership relationship resolved
1corintios	14	6	C3	λαλήσω	leaf	C2	subordinate	1	medium	suggested	==λαλήσω== ἢ ἐν ἀποκαλύψει ἢ ἐν γνώσει ἢ ἐν προφητείᾳ ἢ ἐν διδαχῇ	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	7	C1	δῷ	root-or-unresolved			0		unresolved-root	ὅμως τὰ ἄψυχα φωνὴν διδόντα εἴτε αὐλὸς εἴτε κιθάρα ἐὰν διαστολὴν τοῖς φθόγγοις μὴ ==δῷ== πῶς	no ownership relationship resolved
1corintios	14	7	C2	γνωσθήσεται	root-or-unresolved			0		unresolved-root	==γνωσθήσεται== τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον	no ownership relationship resolved
1corintios	14	8	C1	δῷ	root-or-unresolved			0		unresolved-root	καὶ γὰρ ἐὰν ἄδηλον φωνὴν σάλπιγξ ==δῷ== τίς	no ownership relationship resolved
1corintios	14	8	C2	παρασκευάσεται	root-or-unresolved			0		unresolved-root	==παρασκευάσεται== εἰς πόλεμον	no ownership relationship resolved
1corintios	14	9	C1	δῶτε	root-or-unresolved			0		unresolved-root	οὕτως καὶ ὑμεῖς διὰ τῆς γλώσσης ἐὰν μὴ εὔσημον λόγον ==δῶτε== πῶς	no ownership relationship resolved
1corintios	14	9	C2	γνωσθήσεται	root-or-unresolved			0		unresolved-root	==γνωσθήσεται== τὸ λαλούμενον	no ownership relationship resolved
1corintios	14	9	C3	ἔσεσθε	root-or-unresolved			0		unresolved-root	==ἔσεσθε== γὰρ εἰς ἀέρα λαλοῦντες	no ownership relationship resolved
1corintios	14	10	C1	εἰσιν	root-or-unresolved			0		unresolved-root	τοσαῦτα εἰ τύχοι γένη φωνῶν ==εἰσιν== ἐν κόσμῳ καὶ οὐδὲν ἄφωνον	no ownership relationship resolved
1corintios	14	11	C1	εἰδῶ	root-or-unresolved			0		unresolved-root	ἐὰν οὖν μὴ ==εἰδῶ== τὴν δύναμιν τῆς φωνῆς	no ownership relationship resolved
1corintios	14	11	C2	ἔσομαι	root-or-unresolved			0		unresolved-root	==ἔσομαι== τῷ λαλοῦντι βάρβαρος καὶ ὁ λαλῶν ἐν ἐμοὶ βάρβαρος	no ownership relationship resolved
1corintios	14	12	C1	ἐστε	root-or-unresolved			0		unresolved-root	οὕτως καὶ ὑμεῖς ἐπεὶ ζηλωταί ==ἐστε== πνευμάτων πρὸς τὴν οἰκοδομὴν τῆς ἐκκλησίας	no ownership relationship resolved
1corintios	14	12	C2	ζητεῖτε	root-parent			0		unresolved-root	==ζητεῖτε==	no ownership relationship resolved
1corintios	14	12	C3	περισσεύητε	leaf	C2	subordinate	1	medium	suggested	ἵνα ==περισσεύητε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	13	C1	προσευχέσθω	root-parent			0		unresolved-root	διὸ ὁ λαλῶν γλώσσῃ ==προσευχέσθω==	no ownership relationship resolved
1corintios	14	13	C2	διερμηνεύῃ	leaf	C1	subordinate	1	medium	suggested	ἵνα ==διερμηνεύῃ==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	14	C1	προσεύχωμαι	root-or-unresolved			0		unresolved-root	ἐὰν γὰρ ==προσεύχωμαι== γλώσσῃ τὸ πνεῦμά μου	no ownership relationship resolved
1corintios	14	14	C2	προσεύχεται	root-parent			0		unresolved-root	==προσεύχεται== ὁ δὲ νοῦς μου ἄκαρπός	no ownership relationship resolved
1corintios	14	14	C3	ἐστιν	leaf	C2	coordinate	1	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	15	C1	ἐστιν	root-or-unresolved			0		unresolved-root	τί οὖν ==ἐστιν==	no ownership relationship resolved
1corintios	14	15	C2	προσεύξομαι	root-or-unresolved			0		unresolved-root	==προσεύξομαι== τῷ πνεύματι	no ownership relationship resolved
1corintios	14	15	C3	προσεύξομαι	root-parent			0		unresolved-root	==προσεύξομαι== δὲ καὶ τῷ νοΐ	no ownership relationship resolved
1corintios	14	15	C4	ψαλῶ	leaf	C3	coordinate	1	medium	suggested	==ψαλῶ== τῷ πνεύματι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	15	C5	ψαλῶ	root-or-unresolved			0		unresolved-root	==ψαλῶ== δὲ καὶ τῷ νοΐ	no ownership relationship resolved
1corintios	14	16	C1	εὐλογῇς	root-or-unresolved			0		unresolved-root	ἐπεὶ ἐὰν ==εὐλογῇς== πνεύματι ὁ ἀναπληρῶν τὸν τόπον τοῦ ἰδιώτου πῶς	no ownership relationship resolved
1corintios	14	16	C2	ἐρεῖ	root-parent			0		unresolved-root	==ἐρεῖ== τὸ ἀμήν ἐπὶ τῇ σῇ εὐχαριστίᾳ ἐπειδὴ τί	no ownership relationship resolved
1corintios	14	16	C3	λέγεις	leaf	C2	subordinate	1	medium	suggested	==λέγεις==	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	16	C4	οἶδεν	root-or-unresolved			0		unresolved-root	οὐκ ==οἶδεν==	no ownership relationship resolved
